Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by,Date
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:08:00,2026-08-29 22:38:00,4.97,6.93,36.29,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:07:00,2026-08-29 22:37:00,5.63,7.17,32.86,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:07:00,2026-08-29 22:37:00,6.16,7.3,33.17,,0.69,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:06:00,2026-08-29 22:36:00,6.76,7.27,34.06,,0.67,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:06:00,2026-08-29 22:36:00,7.35,7.14,35.86,,0.62,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:05:00,2026-08-29 22:35:00,7.99,6.79,36.17,,0.64,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:05:00,2026-08-29 22:35:00,8.27,6.55,32.44,,0.68,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:04:00,2026-08-29 22:34:00,8.58,6.44,31.6,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:04:00,2026-08-29 22:34:00,9.0,6.31,33.62,,0.48,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:03:00,2026-08-29 22:33:00,9.47,6.43,35.76,,0.62,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:03:00,2026-08-29 22:33:00,9.76,6.69,33.41,,0.67,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:02:00,2026-08-29 22:32:00,10.11,7.1,33.23,,0.68,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:02:00,2026-08-29 22:32:00,10.65,7.52,36.78,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:01:00,2026-08-29 22:31:00,11.35,8.01,39.75,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:01:00,2026-08-29 22:31:00,11.66,8.54,35.64,,0.53,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 04:00:00,2026-08-29 22:30:00,12.01,9.15,34.92,,0.56,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 04:00:00,2026-08-29 22:29:00,3.34,,8.99,270.0,0.38,site_5592,Swan Environ,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:59:00,2026-08-29 22:29:00,12.21,10.08,33.91,,0.7,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:59:00,2026-08-29 22:29:00,12.14,10.39,33.55,,0.89,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:58:00,2026-08-29 22:28:00,11.89,10.72,33.73,,0.83,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:58:00,2026-08-29 22:28:00,11.69,10.95,34.54,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:57:00,2026-08-29 22:27:00,11.44,11.15,36.02,,0.46,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:57:00,2026-08-29 22:27:00,11.26,11.23,29.11,,0.62,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:56:00,2026-08-29 22:26:00,11.3,11.3,36.18,,0.54,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:56:00,2026-08-29 22:26:00,11.2,11.38,38.96,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:55:00,2026-08-29 22:25:00,10.91,11.4,32.22,,0.47,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 03:55:00,2026-08-30 03:45:00,21.5,39.65,12.65,6.85,0.39,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:55:00,2026-08-29 22:25:00,10.62,11.29,33.47,,0.49,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:54:00,2026-08-29 22:24:00,10.31,11.07,37.66,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:54:00,2026-08-29 22:24:00,10.18,10.86,34.98,,0.1,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:53:00,2026-08-29 22:23:00,9.99,10.61,30.91,,0.13,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:53:00,2026-08-29 22:23:00,9.91,10.42,35.03,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:52:00,2026-08-29 22:22:00,10.06,10.18,37.18,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:52:00,2026-08-29 22:22:00,10.19,10.03,31.21,,0.28,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:51:00,2026-08-29 22:21:00,10.41,9.92,37.22,,0.27,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:51:00,2026-08-29 22:21:00,10.44,9.99,31.81,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:50:00,2026-08-29 22:20:00,10.4,10.13,33.59,,0.32,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:50:00,2026-08-29 22:20:00,10.37,10.17,38.82,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:49:00,2026-08-29 22:19:00,10.28,10.15,38.6,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:49:00,2026-08-29 22:19:00,10.37,10.07,33.97,,0.45,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:48:00,2026-08-29 22:18:00,10.39,9.91,38.85,,0.32,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:48:00,2026-08-29 22:18:00,10.26,9.72,39.54,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:47:00,2026-08-29 22:17:00,10.13,9.43,35.02,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:47:00,2026-08-29 22:17:00,10.0,9.1,43.13,,0.45,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:46:00,2026-08-29 22:16:00,9.78,8.69,33.03,,0.5,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:46:00,2026-08-29 22:16:00,9.51,8.46,30.67,,0.41,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:45:00,2026-08-29 22:15:00,9.18,8.27,34.7,,0.51,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,2026-08-30 03:45:00,2026-08-29 22:14:00,3.54,,9.33,265.67,0.34,site_5592,Swan Environ,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:45:00,2026-08-29 22:15:00,8.98,8.0,44.33,,0.4,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:44:00,2026-08-29 22:14:00,8.65,7.74,36.63,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:44:00,2026-08-29 22:14:00,8.48,7.62,30.1,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:43:00,2026-08-29 22:13:00,8.25,7.53,37.15,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:43:00,2026-08-29 22:13:00,8.05,7.28,41.69,,0.44,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:42:00,2026-08-29 22:12:00,7.86,6.92,35.29,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:42:00,2026-08-29 22:12:00,7.79,6.69,39.63,,0.33,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:41:00,2026-08-29 22:11:00,7.61,6.44,35.97,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:41:00,2026-08-29 22:11:00,7.58,6.17,38.29,,0.24,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:40:00,2026-08-29 22:10:00,7.57,5.77,41.37,,0.22,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,2026-08-30 03:40:00,2026-08-30 03:30:00,36.5,65.75,13.49,9.08,0.75,site_,Envea India Pvt Ltd,2026-08-30
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:40:00,2026-08-29 22:10:00,7.74,5.5,35.81,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:39:00,2026-08-29 22:09:00,7.94,5.37,31.59,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:39:00,2026-08-29 22:09:00,8.13,5.24,38.44,,0.31,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:38:00,2026-08-29 22:08:00,8.35,5.15,40.33,,0.3,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:38:00,2026-08-29 22:08:00,8.41,5.19,40.17,,0.36,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:37:00,2026-08-29 22:07:00,8.6,5.42,37.61,,0.25,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:37:00,2026-08-29 22:07:00,8.64,5.82,39.49,,0.39,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:36:00,2026-08-29 22:06:00,8.87,6.11,35.05,,0.47,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:36:00,2026-08-29 22:06:00,9.09,6.38,38.14,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:35:00,2026-08-29 22:05:00,9.41,6.76,37.84,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:35:00,2026-08-29 22:05:00,9.71,7.0,38.76,,0.43,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:34:00,2026-08-29 22:04:00,10.07,7.17,40.59,,0.38,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:34:00,2026-08-29 22:04:00,10.41,7.27,34.85,,0.42,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:33:00,2026-08-29 22:03:00,10.79,7.65,33.46,,0.37,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:33:00,2026-08-29 22:03:00,11.12,8.06,38.93,,0.41,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:32:00,2026-08-29 22:02:00,11.5,8.44,32.36,,0.59,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:32:00,2026-08-29 22:02:00,11.78,8.84,37.66,,0.67,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,2026-08-30 03:31:00,2026-08-29 22:01:00,12.12,9.4,38.08,,0.52,site_5664,Thermo Fisher Scientific India Private Limited,2026-08-29
