Company Name,Area Name,Mine Name,Creation datetime,Record time,PM - 2.5 (µg/m3),PM - 10 (µg/m3),SO2 (µg/m3),NO2  (µg/m3),CO (mg/m3),Device ID,Created by
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:19,30-AUG-2026 03:49,8.28,18.84,38.87,,0.33,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:18,30-AUG-2026 03:48,8.08,19.20,36.71,,0.45,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:18,30-AUG-2026 03:48,7.76,19.49,38.37,,0.42,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:17,30-AUG-2026 03:47,7.31,19.89,36.91,,0.41,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:17,30-AUG-2026 03:47,6.87,20.26,35.86,,0.44,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:16,30-AUG-2026 03:46,6.20,20.60,40.84,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:16,30-AUG-2026 03:46,5.57,20.85,33.59,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:15,30-AUG-2026 03:45,4.57,21.15,41.24,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 09:15,30-AUG-2026 03:44,3.37,,11.27,0.00,0.00,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:15,30-AUG-2026 03:45,3.77,21.42,44.02,,0.23,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:14,30-AUG-2026 03:44,3.05,21.73,36.40,,0.28,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:14,30-AUG-2026 03:44,2.56,22.00,36.85,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:13,30-AUG-2026 03:43,2.23,22.33,32.69,,0.36,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:13,30-AUG-2026 03:43,2.08,22.64,37.25,,0.38,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:12,30-AUG-2026 03:42,2.07,22.99,42.07,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:12,30-AUG-2026 03:42,2.16,23.22,42.35,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:11,30-AUG-2026 03:41,2.45,23.43,41.66,,0.42,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:11,30-AUG-2026 03:41,2.68,23.64,39.85,,0.21,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:10,30-AUG-2026 03:40,2.92,23.77,37.37,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 09:10,30-AUG-2026 09:00,50.00,89.25,14.24,11.08,1.07,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 09:10,30-AUG-2026 09:00,50.00,89.25,14.24,11.08,1.07,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 09:10,30-AUG-2026 09:00,50.00,89.25,14.24,11.08,1.07,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 09:10,30-AUG-2026 09:00,50.00,89.25,14.24,11.08,1.07,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:10,30-AUG-2026 03:40,3.15,23.70,44.66,,0.29,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:09,30-AUG-2026 03:39,3.52,23.42,43.39,,0.22,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:09,30-AUG-2026 03:39,4.06,23.02,39.50,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:08,30-AUG-2026 03:38,4.58,22.51,42.12,,0.05,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:08,30-AUG-2026 03:38,5.09,22.01,42.59,,0.02,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:07,30-AUG-2026 03:37,5.68,21.39,41.20,,0.06,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:07,30-AUG-2026 03:37,6.25,20.89,40.12,,0.07,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:06,30-AUG-2026 03:36,6.69,20.33,37.52,,0.06,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:06,30-AUG-2026 03:36,6.75,19.80,36.87,,0.26,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:05,30-AUG-2026 03:35,6.72,19.30,39.59,,0.10,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:05,30-AUG-2026 03:35,6.67,18.95,44.64,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:04,30-AUG-2026 03:34,6.50,18.51,42.31,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:04,30-AUG-2026 03:34,6.16,18.11,38.09,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:03,30-AUG-2026 03:33,5.93,17.79,43.77,,0.22,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:03,30-AUG-2026 03:33,6.02,17.57,40.89,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:02,30-AUG-2026 03:32,6.22,17.33,41.12,,0.19,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:02,30-AUG-2026 03:32,6.43,17.14,38.29,,0.21,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:01,30-AUG-2026 03:31,6.86,17.09,35.14,,0.26,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:01,30-AUG-2026 03:31,7.54,17.19,39.30,,0.28,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 09:00,30-AUG-2026 03:30,98.22,,0.00,3.60,6.68,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 09:00,30-AUG-2026 03:30,8.49,17.33,37.75,,0.34,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:59,30-AUG-2026 03:29,10.60,17.64,39.67,,0.48,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:59,30-AUG-2026 03:29,11.69,17.81,37.50,,0.45,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:58,30-AUG-2026 03:28,12.95,18.06,40.02,,0.45,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:58,30-AUG-2026 03:28,13.97,18.19,39.41,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:57,30-AUG-2026 03:27,14.92,18.37,41.10,,0.38,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:57,30-AUG-2026 03:27,15.63,18.43,36.80,,0.36,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:56,30-AUG-2026 03:26,16.38,18.38,39.60,,0.31,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:56,30-AUG-2026 03:26,16.89,18.30,40.53,,0.33,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:55,30-AUG-2026 03:25,17.33,18.20,39.57,,0.31,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 08:55,30-AUG-2026 08:45,45.90,82.21,14.02,10.48,0.97,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 08:55,30-AUG-2026 08:45,45.90,82.21,14.02,10.48,0.97,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,"Gevra , Chattisgarh",SECL GEVRA,30-AUG-2026 08:55,30-AUG-2026 08:45,45.90,82.21,14.02,10.48,0.97,site_,Envea India Pvt Ltd
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:55,30-AUG-2026 03:25,17.73,18.11,33.94,,0.28,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:54,30-AUG-2026 03:24,18.22,17.99,34.74,,0.27,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:54,30-AUG-2026 03:24,18.56,17.95,39.78,,0.25,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:53,30-AUG-2026 03:23,18.81,18.07,37.39,,0.32,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:53,30-AUG-2026 03:23,19.05,18.32,37.07,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:52,30-AUG-2026 03:22,19.35,18.56,39.52,,0.44,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:52,30-AUG-2026 03:22,19.62,18.75,37.04,,0.38,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:51,30-AUG-2026 03:21,20.15,18.97,37.93,,0.33,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:51,30-AUG-2026 03:21,20.66,19.17,37.17,,0.17,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:50,30-AUG-2026 03:20,21.17,19.32,39.21,,0.17,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:50,30-AUG-2026 03:20,21.48,19.28,38.05,,0.17,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:49,30-AUG-2026 03:19,21.70,19.16,34.60,,0.10,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:49,30-AUG-2026 03:19,21.71,19.10,39.69,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:48,30-AUG-2026 03:18,21.35,18.88,42.04,,0.19,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:48,30-AUG-2026 03:18,20.95,18.60,37.14,,0.18,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:47,30-AUG-2026 03:17,20.51,18.25,36.79,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:47,30-AUG-2026 03:17,20.23,17.88,41.98,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:46,30-AUG-2026 03:16,19.93,17.34,43.19,,0.31,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:46,30-AUG-2026 03:16,19.63,16.70,40.37,,0.39,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,"Bilaspur, CHHATTISGARHr",South Eastern Coalfields  Limited - AQMS_H_Q,30-AUG-2026 08:45,30-AUG-2026 03:15,98.41,,0.00,3.65,8.64,site_5592,Swan Environ
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:45,30-AUG-2026 03:15,19.27,16.00,37.42,,0.40,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:45,30-AUG-2026 03:15,18.92,15.61,35.29,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:44,30-AUG-2026 03:14,18.30,15.09,39.10,,0.24,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:44,30-AUG-2026 03:14,17.64,14.65,39.11,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:43,30-AUG-2026 03:13,16.82,14.28,37.95,,0.14,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:43,30-AUG-2026 03:13,16.08,14.05,34.91,,0.16,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:42,30-AUG-2026 03:12,15.36,13.57,37.46,,0.15,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:42,30-AUG-2026 03:12,14.80,12.98,39.28,,0.03,site_5664,Thermo Fisher Scientific India Private Limited
South Eastern Coalfields Limited,Dipka Area,M/s Dipka Expansion Project South Eastern Coal Fields Limited Dipka Area,30-AUG-2026 08:41,30-AUG-2026 03:11,14.16,12.18,39.42,,0.00,site_5664,Thermo Fisher Scientific India Private Limited
